Windenergieeinspeisung;;;;
2006 März;;;;
;;;;
Datum;Position;prognostiziert [MW];tatsächlich [MW];Anteil Offshore [MW];
;82;1320;2183;0;;
;83;1320;2212;0;;
;84;1320;2183;0;;
;85;1133;2161;0;;
;86;1133;2096;0;;
;87;1133;2026;0;;
;88;1133;1966;0;;
;89;920;1982;0;;
;90;920;1965;0;;
;91;920;1976;0;;
;92;920;1919;0;;
;93;779;1906;0;;
;94;779;1784;0;;
;95;779;1686;0;;
;96;779;1665;0;;
2006-03-12;1;996;1610;0;;
;2;996;1635;0;;
;3;996;1620;0;;
;4;996;1572;0;;
;5;946;1549;0;;
;6;946;1480;0;;
;7;946;1412;0;;
;8;946;1361;0;;
;9;861;1371;0;;
;10;861;1327;0;;
;11;861;1282;0;;
;12;861;1246;0;;
;13;823;1275;0;;
;14;823;1290;0;;
;15;823;1278;0;;
;16;823;1286;0;;
;17;788;1305;0;;
;18;788;1278;0;;
;19;788;1280;0;;
;20;788;1329;0;;
;21;767;1285;0;;
;22;767;1284;0;;
;23;767;1280;0;;
;24;767;1210;0;;
;25;763;1165;0;;
;26;763;1148;0;;
;27;763;1179;0;;
;28;763;1173;0;;
;29;784;1197;0;;
;30;784;1201;0;;
;31;784;1299;0;;
;32;784;1300;0;;
;33;809;1244;0;;
;34;809;1230;0;;
;35;809;1114;0;;
;36;809;995;0;;
;37;901;906;0;;
;38;901;861;0;;
;39;901;786;0;;
;40;901;711;0;;
;41;993;669;0;;
;42;993;624;0;;
;43;993;623;0;;
;44;993;627;0;;
