Windenergieeinspeisung;;;;
2006 Februar;;;;
;;;;
Datum;Position;prognostiziert [MW];tatsächlich [MW];Anteil Offshore [MW];
;3;847;415;0;;
;4;847;439;0;;
;5;762;460;0;;
;6;762;445;0;;
;7;762;431;0;;
;8;762;418;0;;
;9;697;407;0;;
;10;697;391;0;;
;11;697;376;0;;
;12;697;338;0;;
;13;594;331;0;;
;14;594;326;0;;
;15;594;312;0;;
;16;594;295;0;;
;17;552;273;0;;
;18;552;238;0;;
;19;552;213;0;;
;20;552;201;0;;
;21;525;175;0;;
;22;525;140;0;;
;23;525;130;0;;
;24;525;126;0;;
;25;507;123;0;;
;26;507;127;0;;
;27;507;128;0;;
;28;507;128;0;;
;29;522;114;0;;
;30;522;113;0;;
;31;522;96;0;;
;32;522;93;0;;
;33;525;88;0;;
;34;525;91;0;;
;35;525;95;0;;
;36;525;105;0;;
;37;555;106;0;;
;38;555;101;0;;
;39;555;94;0;;
;40;555;92;0;;
;41;609;93;0;;
;42;609;106;0;;
;43;609;111;0;;
;44;609;99;0;;
;45;677;77;0;;
;46;677;75;0;;
;47;677;69;0;;
;48;677;60;0;;
;49;750;61;0;;
;50;750;63;0;;
;51;750;61;0;;
;52;750;64;0;;
;53;826;56;0;;
;54;826;60;0;;
;55;826;61;0;;
;56;826;58;0;;
;57;882;58;0;;
;58;882;60;0;;
;59;882;57;0;;
;60;882;58;0;;
;61;933;59;0;;
;62;933;51;0;;
;63;933;48;0;;
;64;933;44;0;;
;65;970;49;0;;
;66;970;48;0;;
;67;970;52;0;;
;68;970;52;0;;
;69;994;55;0;;
;70;994;57;0;;
;71;994;57;0;;
;72;994;51;0;;
;73;948;47;0;;
;74;948;41;0;;
;75;948;42;0;;
;76;948;39;0;;
;77;1018;38;0;;
;78;1018;33;0;;
;79;1018;32;0;;
;80;1018;30;0;;
;81;1061;35;0;;
;82;1061;45;0;;
;83;1061;51;0;;
;84;1061;54;0;;
;85;1144;63;0;;
;86;1144;66;0;;
;87;1144;68;0;;
;88;1144;72;0;;
;89;1099;92;0;;
;90;1099;89;0;;
;91;1099;73;0;;
;92;1099;82;0;;
;93;1137;96;0;;
;94;1137;115;0;;
;95;1137;116;0;;
;96;1137;113;0;;
2006-02-06;1;667;111;0;;
;2;667;98;0;;
;3;667;101;0;;
;4;667;107;0;;
;5;718;127;0;;
;6;718;145;0;;
;7;718;168;0;;
;8;718;162;0;;
;9;777;135;0;;
;10;777;134;0;;
;11;777;138;0;;
;12;777;159;0;;
;13;846;189;0;;
;14;846;200;0;;
;15;846;221;0;;
;16;846;235;0;;
;17;916;251;0;;
;18;916;286;0;;
;19;916;301;0;;
;20;916;310;0;;
;21;1065;316;0;;
;22;1065;331;0;;
;23;1065;312;0;;
;24;1065;319;0;;
;25;1208;326;0;;
;26;1208;360;0;;
;27;1208;405;0;;
;28;1208;420;0;;
;29;1347;445;0;;
;30;1347;489;0;;
;31;1347;526;0;;
;32;1347;565;0;;
;33;1553;575;0;;
;34;1553;614;0;;
;35;1553;652;0;;
;36;1553;680;0;;
;37;1761;701;0;;
;38;1761;709;0;;
;39;1761;723;0;;
;40;1761;759;0;;
;41;1821;779;0;;
;42;1821;800;0;;
;43;1821;837;0;;
;44;1821;838;0;;
;45;2063;850;0;;
;46;2063;872;0;;
;47;2063;889;0;;
;48;2063;871;0;;
;49;2304;879;0;;
;50;2304;900;0;;
;51;2304;946;0;;
;52;2304;956;0;;
;53;2628;993;0;;
;54;2628;1002;0;;
;55;2628;1032;0;;
;56;2628;1045;0;;
;57;2957;1060;0;;
;58;2957;1070;0;;
;59;2957;1125;0;;
;60;2957;1214;0;;
;61;3119;1236;0;;
;62;3119;1268;0;;
;63;3119;1300;0;;
;64;3119;1340;0;;
;65;3280;1429;0;;
;66;3280;1484;0;;
;67;3280;1571;0;;
;68;3280;1632;0;;
;69;3383;1734;0;;
;70;3383;1812;0;;
;71;3383;1869;0;;
;72;3383;1979;0;;
;73;3474;2107;0;;
;74;3474;2157;0;;
;75;3474;2262;0;;
;76;3474;2310;0;;
;77;3628;2379;0;;
;78;3628;2421;0;;
;79;3628;2458;0;;
;80;3628;2502;0;;
;81;3773;2565;0;;
;82;3773;2657;0;;
;83;3773;2692;0;;
;84;3773;2789;0;;
;85;3929;2882;0;;
;86;3929;2962;0;;
;87;3929;2995;0;;
;88;3929;3061;0;;
;89;4117;3182;0;;
;90;4117;3253;0;;
;91;4117;3287;0;;
;92;4117;3359;0;;
;93;4202;3402;0;;
;94;4202;3457;0;;
;95;4202;3475;0;;
;96;4202;3508;0;;
2006-02-07;1;4215;3561;0;;
;2;4215;3658;0;;
;3;4215;3763;0;;
;4;4215;3847;0;;
;5;4324;3885;0;;
;6;4324;3880;0;;
;7;4324;3962;0;;
;8;4324;4068;0;;
;9;4425;4126;0;;
;10;4425;4194;0;;
;11;4425;4269;0;;
;12;4425;4330;0;;
;13;4506;4352;0;;
;14;4506;4369;0;;
;15;4506;4385;0;;
;16;4506;4419;0;;
;17;4654;4491;0;;
;18;4654;4528;0;;
;19;4654;4578;0;;
;20;4654;4463;0;;
;21;4622;4415;0;;
;22;4622;4461;0;;
;23;4622;4464;0;;
;24;4622;4547;0;;
;25;4614;4552;0;;
;26;4614;4524;0;;
;27;4614;4539;0;;
;28;4614;4590;0;;
;29;4588;4636;0;;
;30;4588;4676;0;;
;31;4588;4611;0;;
;32;4588;4599;0;;
;33;4520;4612;0;;
;34;4520;4596;0;;
;35;4520;4594;0;;
;36;4520;4600;0;;
;37;4560;4611;0;;
;38;4560;4599;0;;
;39;4560;4612;0;;
;40;4560;4596;0;;
;41;4482;4594;0;;
;42;4482;4600;0;;
;43;4482;4611;0;;
;44;4482;4619;0;;
;45;4437;4589;0;;
;46;4437;4541;0;;
;47;4437;4531;0;;
;48;4437;4527;0;;
;49;4447;4537;0;;
;50;4447;4477;0;;
;51;4447;4467;0;;
;52;4447;4495;0;;
;53;4449;4500;0;;
;54;4449;4469;0;;
;55;4449;4397;0;;
;56;4449;4404;0;;
;57;4480;4374;0;;
;58;4480;4342;0;;
;59;4480;4318;0;;
;60;4480;4202;0;;
;61;4395;4158;0;;
;62;4395;4104;0;;
;63;4395;4012;0;;
;64;4395;3912;0;;
;65;4310;3886;0;;
;66;4310;3867;0;;
;67;4310;3855;0;;
;68;4310;3816;0;;
;69;4273;3753;0;;
;70;4273;3643;0;;
;71;4273;3633;0;;
;72;4273;3600;0;;
;73;4169;3554;0;;
;74;4169;3625;0;;
;75;4169;3508;0;;
;76;4169;3424;0;;
;77;4220;3271;0;;
;78;4220;3124;0;;
;79;4220;3078;0;;
;80;4220;3099;0;;
;81;4145;3129;0;;
;82;4145;3080;0;;
;83;4145;2986;0;;
;84;4145;2912;0;;
;85;4163;2942;0;;
;86;4163;2865;0;;
;87;4163;2865;0;;
;88;4163;2881;0;;
;89;4132;2968;0;;
;90;4132;2987;0;;
;91;4132;3008;0;;
;92;4132;2959;0;;
;93;4136;2982;0;;
;94;4136;3081;0;;
;95;4136;3108;0;;
;96;4136;3256;0;;
2006-02-08;1;3966;3522;0;;
;2;3966;3572;0;;
;3;3966;3596;0;;
;4;3966;3642;0;;
;5;4223;3734;0;;
;6;4223;3807;0;;
;7;4223;3794;0;;
;8;4223;3791;0;;
;9;4372;3811;0;;
;10;4372;3829;0;;
;11;4372;3814;0;;
;12;4372;3868;0;;
;13;4426;3918;0;;
;14;4426;3973;0;;
;15;4426;4030;0;;
;16;4426;4115;0;;
;17;4555;4182;0;;
;18;4555;4284;0;;
;19;4555;4343;0;;
;20;4555;4249;0;;
;21;4530;4218;0;;
;22;4530;4303;0;;
;23;4530;4283;0;;
;24;4530;4287;0;;
;25;4584;4353;0;;
;26;4584;4324;0;;
;27;4584;4157;0;;
;28;4584;4070;0;;
;29;4540;3995;0;;
;30;4540;4042;0;;
;31;4540;3957;0;;
;32;4540;3935;0;;
;33;4460;3642;0;;
;34;4460;3662;0;;
;35;4460;3589;0;;
;36;4460;3465;0;;
;37;4628;3353;0;;
;38;4628;3346;0;;
;39;4628;3278;0;;
;40;4628;3302;0;;
;41;4869;3203;0;;
;42;4869;3220;0;;
;43;4869;3279;0;;
;44;4869;3325;0;;
;45;5157;3329;0;;
;46;5157;3328;0;;
;47;5157;3371;0;;
;48;5157;3503;0;;
;49;5410;3608;0;;
;50;5410;3647;0;;
;51;5410;3749;0;;
;52;5410;3966;0;;
;53;5611;3944;0;;
;54;5611;4012;0;;
;55;5611;4142;0;;
;56;5611;4160;0;;
;57;5740;4273;0;;
;58;5740;4416;0;;
;59;5740;4434;0;;
;60;5740;4533;0;;
;61;5798;4660;0;;
;62;5798;4782;0;;
;63;5798;4811;0;;
;64;5798;4898;0;;
;65;5809;5059;0;;
;66;5809;5074;0;;
;67;5809;5246;0;;
;68;5809;5329;0;;
;69;5753;5545;0;;
;70;5753;5485;0;;
;71;5753;5522;0;;
;72;5753;5657;0;;
;73;5746;5734;0;;
;74;5746;5729;0;;
;75;5746;5736;0;;
;76;5746;5781;0;;
;77;5743;5888;0;;
;78;5743;5934;0;;
;79;5743;6017;0;;
;80;5743;6092;0;;
;81;5715;6069;0;;
;82;5715;6090;0;;
;83;5715;6177;0;;
;84;5715;6201;0;;
;85;5703;6195;0;;
;86;5703;6246;0;;
;87;5703;6254;0;;
;88;5703;6312;0;;
;89;5633;6296;0;;
;90;5633;6283;0;;
;91;5633;6307;0;;
;92;5633;6310;0;;
;93;5555;6310;0;;
;94;5555;6276;0;;
;95;5555;6278;0;;
;96;5555;6320;0;;
2006-02-09;1;5477;6274;0;;
;2;5477;6242;0;;
;3;5477;6226;0;;
;4;5477;6187;0;;
;5;5528;6057;0;;
;6;5528;6043;0;;
;7;5528;6061;0;;
;8;5528;6134;0;;
;9;5464;6062;0;;
;10;5464;5933;0;;
;11;5464;5736;0;;
;12;5464;5624;0;;
;13;5454;5556;0;;
;14;5454;5566;0;;
;15;5454;5523;0;;
;16;5454;5537;0;;
;17;5444;5456;0;;
;18;5444;5430;0;;
;19;5444;5438;0;;
;20;5444;5274;0;;
;21;5455;5259;0;;
;22;5455;5345;0;;
;23;5455;5300;0;;
;24;5455;5225;0;;
;25;5405;5158;0;;
;26;5405;5066;0;;
;27;5405;5164;0;;
;28;5405;5050;0;;
;29;5274;5092;0;;
;30;5274;5114;0;;
;31;5274;5179;0;;
;32;5274;5107;0;;
;33;5067;5036;0;;
;34;5067;4958;0;;
;35;5067;5073;0;;
;36;5067;5075;0;;
;37;5010;4847;0;;
;38;5010;4871;0;;
;39;5010;4929;0;;
;40;5010;4996;0;;
;41;5068;5027;0;;
;42;5068;5091;0;;
;43;5068;5207;0;;
;44;5068;5177;0;;
;45;5126;5080;0;;
;46;5126;5051;0;;
;47;5126;5060;0;;
;48;5126;4897;0;;
;49;5138;4832;0;;
;50;5138;4703;0;;
;51;5138;4643;0;;
;52;5138;4626;0;;
;53;5150;4623;0;;
;54;5150;4575;0;;
;55;5150;4396;0;;
;56;5150;4389;0;;
;57;5085;4275;0;;
;58;5085;4255;0;;
;59;5085;4090;0;;
;60;5085;4031;0;;
;61;4979;4038;0;;
;62;4979;4041;0;;
;63;4979;3942;0;;
;64;4979;3942;0;;
;65;4822;4024;0;;
;66;4822;4071;0;;
;67;4822;4052;0;;
;68;4822;4043;0;;
;69;4639;4062;0;;
;70;4639;4046;0;;
;71;4639;4152;0;;
;72;4639;4153;0;;
;73;4458;4047;0;;
;74;4458;4033;0;;
;75;4458;3950;0;;
;76;4458;3825;0;;
;77;4277;3852;0;;
;78;4277;3871;0;;
;79;4277;3743;0;;
;80;4277;3635;0;;
;81;4020;3657;0;;
;82;4020;3720;0;;
;83;4020;3621;0;;
;84;4020;3564;0;;
;85;3877;3635;0;;
;86;3877;3718;0;;
;87;3877;3671;0;;
;88;3877;3632;0;;
;89;3773;3454;0;;
;90;3773;3394;0;;
;91;3773;3357;0;;
;92;3773;3276;0;;
;93;3714;3370;0;;
;94;3714;3427;0;;
;95;3714;3451;0;;
;96;3714;3469;0;;
2006-02-10;1;3582;3439;0;;
;2;3582;3472;0;;
;3;3582;3439;0;;
;4;3582;3558;0;;
;5;3450;3616;0;;
;6;3450;3594;0;;
;7;3450;3554;0;;
;8;3450;3601;0;;
;9;3329;3593;0;;
;10;3329;3569;0;;
;11;3329;3702;0;;
;12;3329;3671;0;;
;13;3132;3644;0;;
;14;3132;3614;0;;
;15;3132;3633;0;;
;16;3132;3698;0;;
;17;3095;3642;0;;
;18;3095;3688;0;;
;19;3095;3669;0;;
;20;3095;3634;0;;
;21;2985;3562;0;;
;22;2985;3524;0;;
;23;2985;3509;0;;
;24;2985;3403;0;;
;25;2787;3363;0;;
;26;2787;3282;0;;
;27;2787;3278;0;;
;28;2787;3221;0;;
;29;2572;3183;0;;
;30;2572;3103;0;;
;31;2572;2983;0;;
;32;2572;2872;0;;
;33;2435;2790;0;;
;34;2435;2653;0;;
;35;2435;2542;0;;
;36;2435;2470;0;;
;37;2291;2381;0;;
;38;2291;2302;0;;
;39;2291;2183;0;;
;40;2291;1935;0;;
;41;2287;1814;0;;
;42;2287;1769;0;;
;43;2287;1740;0;;
;44;2287;1734;0;;
;45;2285;1703;0;;
;46;2285;1641;0;;
;47;2285;1609;0;;
;48;2285;1592;0;;
;49;2247;1603;0;;
;50;2247;1515;0;;
;51;2247;1360;0;;
;52;2247;1399;0;;
;53;2084;1484;0;;
;54;2084;1496;0;;
;55;2084;1430;0;;
;56;2084;1313;0;;
;57;1881;1249;0;;
;58;1881;1267;0;;
;59;1881;1262;0;;
;60;1881;1264;0;;
;61;1661;1207;0;;
;62;1661;1230;0;;
;63;1661;1140;0;;
;64;1661;1036;0;;
;65;1424;981;0;;
;66;1424;906;0;;
;67;1424;853;0;;
;68;1424;759;0;;
;69;1175;660;0;;
;70;1175;648;0;;
;71;1175;568;0;;
;72;1175;511;0;;
;73;951;506;0;;
;74;951;494;0;;
;75;951;489;0;;
;76;951;435;0;;
;77;761;419;0;;
;78;761;407;0;;
;79;761;376;0;;
;80;761;353;0;;
;81;670;341;0;;
;82;670;360;0;;
;83;670;348;0;;
;84;670;303;0;;
;85;594;259;0;;
;86;594;245;0;;
;87;594;212;0;;
;88;594;212;0;;
;89;533;211;0;;
;90;533;209;0;;
;91;533;201;0;;
;92;533;171;0;;
;93;496;139;0;;
;94;496;111;0;;
;95;496;99;0;;
;96;496;94;0;;
2006-02-11;1;431;75;0;;
;2;431;70;0;;
;3;431;65;0;;
;4;431;65;0;;
;5;402;54;0;;
;6;402;53;0;;
;7;402;42;0;;
;8;402;37;0;;
;9;361;35;0;;
;10;361;33;0;;
;11;361;32;0;;
;12;361;32;0;;
;13;346;32;0;;
;14;346;38;0;;
;15;346;38;0;;
;16;346;34;0;;
;17;316;29;0;;
;18;316;27;0;;
;19;316;25;0;;
;20;316;30;0;;
;21;300;30;0;;
;22;300;30;0;;
;23;300;30;0;;
;24;300;34;0;;
;25;292;49;0;;
;26;292;39;0;;
;27;292;35;0;;
;28;292;38;0;;
;29;282;38;0;;
;30;282;48;0;;
;31;282;44;0;;
;32;282;33;0;;
;33;273;33;0;;
;34;273;31;0;;
;35;273;27;0;;
;36;273;25;0;;
;37;272;26;0;;
;38;272;25;0;;
;39;272;26;0;;
;40;272;32;0;;
;41;247;30;0;;
;42;247;29;0;;
;43;247;22;0;;
;44;247;22;0;;
;45;266;24;0;;
;46;266;29;0;;
;47;266;29;0;;
;48;266;29;0;;
;49;303;30;0;;
;50;303;32;0;;
;51;303;34;0;;
;52;303;35;0;;
;53;370;29;0;;
;54;370;28;0;;
;55;370;32;0;;
;56;370;36;0;;
;57;388;35;0;;
;58;388;30;0;;
;59;388;26;0;;
;60;388;33;0;;
;61;408;32;0;;
;62;408;33;0;;
;63;408;28;0;;
;64;408;25;0;;
;65;378;24;0;;
;66;378;23;0;;
;67;378;23;0;;
;68;378;22;0;;
;69;365;21;0;;
;70;365;22;0;;
;71;365;21;0;;
;72;365;22;0;;
;73;273;22;0;;
;74;273;22;0;;
;75;273;22;0;;
;76;273;22;0;;
;77;240;20;0;;
;78;240;19;0;;
;79;240;20;0;;
;80;240;21;0;;
;81;241;22;0;;
;82;241;22;0;;
;83;241;31;0;;
;84;241;39;0;;
;85;235;40;0;;
;86;235;35;0;;
;87;235;35;0;;
;88;235;40;0;;
;89;250;51;0;;
;90;250;52;0;;
;91;250;57;0;;
;92;250;64;0;;
;93;292;69;0;;
;94;292;76;0;;
;95;292;81;0;;
;96;292;91;0;;
2006-02-12;1;322;85;0;;
;2;322;95;0;;
;3;322;104;0;;
;4;322;102;0;;
;5;369;112;0;;
;6;369;146;0;;
;7;369;176;0;;
;8;369;178;0;;
;9;389;188;0;;
;10;389;205;0;;
;11;389;227;0;;
;12;389;266;0;;
;13;431;280;0;;
;14;431;296;0;;
;15;431;317;0;;
;16;431;335;0;;
;17;451;353;0;;
;18;451;378;0;;
;19;451;409;0;;
;20;451;440;0;;
;21;460;469;0;;
;22;460;479;0;;
;23;460;497;0;;
;24;460;534;0;;
;25;490;560;0;;
;26;490;564;0;;
;27;490;544;0;;
;28;490;552;0;;
;29;507;529;0;;
;30;507;512;0;;
;31;507;512;0;;
;32;507;502;0;;
;33;544;508;0;;
;34;544;517;0;;
;35;544;530;0;;
;36;544;555;0;;
;37;602;568;0;;
;38;602;555;0;;
;39;602;540;0;;
;40;602;559;0;;
;41;659;564;0;;
;42;659;541;0;;
;43;659;522;0;;
;44;659;498;0;;
;45;734;481;0;;
;46;734;473;0;;
;47;734;456;0;;
;48;734;454;0;;
;49;795;493;0;;
;50;795;507;0;;
;51;795;499;0;;
;52;795;520;0;;
;53;875;524;0;;
;54;875;519;0;;
;55;875;535;0;;
;56;875;551;0;;
;57;896;562;0;;
;58;896;550;0;;
;59;896;548;0;;
;60;896;523;0;;
;61;856;508;0;;
;62;856;498;0;;
;63;856;507;0;;
;64;856;496;0;;
;65;787;498;0;;
;66;787;513;0;;
;67;787;472;0;;
;68;787;459;0;;
;69;666;450;0;;
;70;666;432;0;;
;71;666;427;0;;
;72;666;436;0;;
;73;592;471;0;;
;74;592;515;0;;
;75;592;531;0;;
;76;592;523;0;;
;77;580;551;0;;
;78;580;601;0;;
;79;580;594;0;;
;80;580;611;0;;
;81;591;621;0;;
;82;591;637;0;;
;83;591;643;0;;
;84;591;622;0;;
;85;607;623;0;;
;86;607;606;0;;
;87;607;590;0;;
;88;607;585;0;;
;89;601;567;0;;
;90;601;555;0;;
;91;601;518;0;;
;92;601;499;0;;
;93;601;492;0;;
;94;601;465;0;;
;95;601;441;0;;
;96;601;435;0;;
2006-02-13;1;540;405;0;;
;2;540;407;0;;
;3;540;409;0;;
;4;540;433;0;;
;5;525;447;0;;
;6;525;460;0;;
;7;525;462;0;;
;8;525;472;0;;
;9;524;459;0;;
;10;524;471;0;;
;11;524;465;0;;
;12;524;435;0;;
