Windenergieeinspeisung;;;;
2006 Juni;;;;
;;;;
Datum;Position;prognostiziert [MW];tatsächlich [MW];Anteil Offshore [MW];
;52;435;73;0;;
;53;504;72;0;;
;54;504;89;0;;
;55;504;107;0;;
;56;504;123;0;;
;57;573;141;0;;
;58;573;139;0;;
;59;573;158;0;;
;60;573;175;0;;
;61;621;193;0;;
;62;621;205;0;;
;63;621;202;0;;
;64;621;214;0;;
;65;653;227;0;;
;66;653;218;0;;
;67;653;224;0;;
;68;653;238;0;;
;69;664;214;0;;
;70;664;217;0;;
;71;664;219;0;;
;72;664;255;0;;
;73;643;233;0;;
;74;643;229;0;;
;75;643;267;0;;
;76;643;270;0;;
;77;574;255;0;;
;78;574;245;0;;
;79;574;230;0;;
;80;574;216;0;;
;81;464;201;0;;
;82;464;183;0;;
;83;464;157;0;;
;84;464;186;0;;
;85;371;181;0;;
;86;371;181;0;;
;87;371;165;0;;
;88;371;156;0;;
;89;292;163;0;;
;90;292;184;0;;
;91;292;223;0;;
;92;292;230;0;;
;93;260;235;0;;
;94;260;225;0;;
;95;260;227;0;;
;96;260;204;0;;
2006-06-08;1;261;184;0;;
;2;261;163;0;;
;3;261;160;0;;
;4;261;163;0;;
;5;227;138;0;;
;6;227;126;0;;
;7;227;121;0;;
;8;227;131;0;;
;9;230;124;0;;
;10;230;112;0;;
;11;230;104;0;;
;12;230;103;0;;
;13;205;93;0;;
;14;205;95;0;;
;15;205;99;0;;
;16;205;87;0;;
;17;187;88;0;;
;18;187;84;0;;
;19;187;79;0;;
;20;187;78;0;;
;21;178;72;0;;
;22;178;67;0;;
;23;178;65;0;;
;24;178;67;0;;
;25;198;69;0;;
;26;198;81;0;;
;27;198;75;0;;
;28;198;70;0;;
;29;192;60;0;;
;30;192;63;0;;
;31;192;52;0;;
;32;192;47;0;;
;33;214;42;0;;
;34;214;40;0;;
;35;214;46;0;;
;36;214;52;0;;
;37;255;52;0;;
;38;255;56;0;;
;39;255;59;0;;
;40;255;62;0;;
;41;304;58;0;;
;42;304;56;0;;
;43;304;61;0;;
;44;304;63;0;;
;45;348;66;0;;
;46;348;71;0;;
;47;348;79;0;;
;48;348;78;0;;
;49;370;90;0;;
;50;370;90;0;;
;51;370;97;0;;
;52;370;103;0;;
;53;402;106;0;;
;54;402;93;0;;
;55;402;104;0;;
;56;402;97;0;;
;57;429;102;0;;
;58;429;114;0;;
;59;429;122;0;;
;60;429;126;0;;
;61;475;112;0;;
;62;475;114;0;;
;63;475;111;0;;
;64;475;104;0;;
;65;524;102;0;;
;66;524;111;0;;
;67;524;114;0;;
;68;524;119;0;;
;69;531;137;0;;
;70;531;134;0;;
;71;531;127;0;;
;72;531;126;0;;
;73;571;139;0;;
;74;571;144;0;;
;75;571;143;0;;
;76;571;135;0;;
;77;507;123;0;;
;78;507;107;0;;
;79;507;93;0;;
;80;507;84;0;;
;81;416;81;0;;
;82;416;76;0;;
;83;416;81;0;;
;84;416;77;0;;
;85;333;91;0;;
;86;333;118;0;;
;87;333;120;0;;
;88;333;138;0;;
;89;249;164;0;;
;90;249;188;0;;
;91;249;219;0;;
;92;249;228;0;;
;93;220;252;0;;
;94;220;261;0;;
;95;220;266;0;;
;96;220;261;0;;
2006-06-09;1;195;250;0;;
;2;195;246;0;;
;3;195;243;0;;
;4;195;244;0;;
;5;168;244;0;;
;6;168;238;0;;
;7;168;222;0;;
;8;168;204;0;;
;9;159;179;0;;
;10;159;166;0;;
;11;159;153;0;;
;12;159;151;0;;
;13;141;148;0;;
;14;141;142;0;;
;15;141;133;0;;
;16;141;125;0;;
;17;137;110;0;;
;18;137;105;0;;
;19;137;101;0;;
;20;137;103;0;;
;21;148;100;0;;
;22;148;87;0;;
;23;148;70;0;;
;24;148;62;0;;
;25;158;57;0;;
;26;158;55;0;;
;27;158;38;0;;
;28;158;44;0;;
;29;168;40;0;;
;30;168;37;0;;
;31;168;35;0;;
;32;168;31;0;;
;33;177;30;0;;
;34;177;27;0;;
;35;177;27;0;;
;36;177;26;0;;
;37;195;26;0;;
;38;195;26;0;;
;39;195;26;0;;
;40;195;26;0;;
;41;242;26;0;;
;42;242;26;0;;
;43;242;27;0;;
;44;242;27;0;;
;45;286;29;0;;
;46;286;33;0;;
;47;286;33;0;;
;48;286;34;0;;
;49;350;39;0;;
;50;350;43;0;;
;51;350;47;0;;
;52;350;48;0;;
;53;403;53;0;;
;54;403;55;0;;
;55;403;61;0;;
;56;403;70;0;;
;57;468;66;0;;
;58;468;60;0;;
;59;468;64;0;;
;60;468;75;0;;
;61;544;92;0;;
;62;544;103;0;;
;63;544;113;0;;
;64;544;123;0;;
;65;593;138;0;;
;66;593;142;0;;
;67;593;152;0;;
;68;593;166;0;;
;69;636;160;0;;
;70;636;142;0;;
;71;636;134;0;;
;72;636;145;0;;
;73;619;155;0;;
;74;619;164;0;;
;75;619;159;0;;
;76;619;158;0;;
;77;560;168;0;;
;78;560;189;0;;
;79;560;204;0;;
;80;560;208;0;;
;81;487;216;0;;
;82;487;233;0;;
;83;487;231;0;;
;84;487;219;0;;
;85;392;210;0;;
;86;392;248;0;;
;87;392;287;0;;
;88;392;297;0;;
;89;319;303;0;;
;90;319;318;0;;
;91;319;346;0;;
;92;319;393;0;;
;93;272;415;0;;
;94;272;454;0;;
;95;272;461;0;;
;96;272;444;0;;
2006-06-10;1;233;436;0;;
;2;233;435;0;;
;3;233;438;0;;
;4;233;433;0;;
;5;215;430;0;;
;6;215;423;0;;
;7;215;430;0;;
;8;215;440;0;;
;9;202;440;0;;
;10;202;412;0;;
;11;202;386;0;;
;12;202;378;0;;
;13;154;373;0;;
;14;154;348;0;;
;15;154;344;0;;
;16;154;337;0;;
;17;149;307;0;;
;18;149;279;0;;
;19;149;253;0;;
;20;149;218;0;;
;21;169;190;0;;
;22;169;165;0;;
;23;169;160;0;;
;24;169;137;0;;
;25;195;116;0;;
;26;195;104;0;;
